"","RouteID","CoV","p312_400m","p316_8km","p437_5km","p484_1km","p485_20km","p488_20km","p489_400m","p490_400m","p491_20km","p492_5km","p493_4km","p495_1km","p498_20km","p556_8km","p557_8km","p558_4km","pADV_400m","pDSD_400m","pISNV_20km","pSHV_400m","evd20km","lvd8km","pwm400m","pwt400m","countobs","mean_temp","prop_quality","msday","mean_noise"
"25",14406,0.450792203333211,0,0,0.0288603451551152,0,0,0,0,15.3999006458023,0.0582096098910008,0,0.086792864419799,0,0,0.407800542014739,0.16430224736246,0,0.017278990906931,16.276809434329,0,0.630683168102983,115.198614214646,111.685437582429,502.733134862516,2513.66567431258,2,17.4,1,80.2,0.008
"26",14407,0.543211575576277,0.0268574826865156,0,0.174172932712998,0,0.000149652208267985,0,0,0.270493218485622,0.00755743651753325,0,33.8350163945495,0,0,0,0.287646861398191,0,0.485353079977747,35.3406104322136,0.000224478312401978,2.26178372052871,101.696904592188,101.828079982125,298.293772677209,1491.46886338604,1,69.4,1,69.6,0
"27",14415,0,0,0,0,0,0,0,0,0.0188740293356342,0,0,0,0,0.00254983379719704,1.64716647334311,3.99464910219543,0.000275177351803237,17.9222389991372,1.50722605694564,0.000231803072472458,2.51294219154443,109.756355047652,111.654357779748,730.582389448912,3652.91194724456,2,67.2,1,53.8,0.088
"28",14416,0,0,0,0,0,0,0,0.00232331211374936,0.0627294270712327,0,0,0,0,0.00025470114640986,0.00165691846304243,0.0564456889743122,0.00342307494822599,0,0.141722038938711,0.00390541757828452,0.427489428929882,112.830109603644,112.802310828616,1886.36930018986,9431.84650094928,3,70.8,0.4,69.6,0.048
"29",14419,0,0,0,0,0,0,0,0.518297800906497,0.0797381232163841,0,0,0,0,0,0.00358877431394598,0,0.000679074105093509,0,0.598035924122881,0.026042940994492,0.0419674332717811,113.152739173224,114.281464399355,1029.68594625218,5148.42973126091,1,22.4,1,64.6,0.024
"30",14420,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464483465356307,0,0,0,0,0,0,0.407976354023563,116.964146626282,117.659223736627,1075.85703788942,5379.2851894471,1,23.4,0.6,51.8,0.068
"31",14422,0,0,0,0,0,0,0,0.140471359450601,0.0178376329461081,0,0,0,0,0.00307577794113576,0.0344129013115815,0,0,0,0.450400231889228,0,0.94762425026199,118.416242706586,117.927430861623,913.063232135386,4565.31616067693,1,69,1,49,0.124
"32",14434,0,0,0,0,0,0,0,0.987207196682049,0.436162548435462,0,0,0,0,0,0.00123187602399694,0,0.000855200330677461,0,1.49736160601281,0.000559591274533081,2.77080047510563,119.623627154796,114.684175021235,996.829236789175,4984.14618394587,1,69,1,65.4,0.004
"33",14436,0.674997260568625,0,0,0,0,5.04886473669836,0,1.46126194581641,18.8853493877312,0,0,0,0,0.0586563050872707,0.49064047130746,0.0313508288375374,0.00336210736889883,0,20.3466113335477,0.00550872706507436,3.63561972119122,110.185477312756,113.094942842726,417.970627336637,2089.85313668318,1,60,1,53.4,0
"34",17003,0.455090417791648,0.0258658596518455,12.5281052753313,0,0,0,0,2.28654199322314,0,18.5294147667806,0,0,0,0.0308567094499262,0.902777355091209,12.9691465856732,0,27.0996611572386,27.8006259538036,0.0452251008731742,11.9914125345956,123.529970961942,120.963593749686,343.892577465993,1719.46288732996,1,69.8,1,50.8,0
"35",17004,0,0,0.256634539213097,0,0,0,0,0,0,0.0990669188837753,0,0,0,0.0374274240768304,16.3962239239504,5.64315421177713,0.00187458993345206,6.98230511716882,0,4.36550387634288,55.7543533912848,136.480753439972,130.615347516669,185.209550215631,926.047751078153,1,65.6,0.8,69.2,0.164
"36",17006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9480575277814,0.524727475876341,4.47419529968825,18.8733395287815,0,5.2166384810972,66.1892527196195,118.044151053419,115.048708053808,148.739337367128,743.69668683564,1,77.4,1,53.8,0.02
"37",17009,0.785060153392366,0,34.8464948377539,0,0,0.000394043325851764,0,2.770420216193,0,8.14779146596727,0,0,0,0.396171159811364,0.707900308202267,16.6674423752575,0,46.2548023003317,7.0370105233016,0.0809364991299523,12.1698045672561,112.026025467079,121.125564236965,267.087668987021,1335.43834493511,2,64.4,1,70.2,0.004
"38",17011,0,0,8.31683417155591,0,0,0,0,0,0,0.0423054066463253,0,0,0,0.0128221468419897,0.127618340179671,0.297822669150151,0.00484277135662168,0.140957872817556,0.0192215281114849,0.559490922380712,6.32067916065994,144.347028093835,117.569262469964,160.49062896817,802.453144840849,1,62.8,1,53.2,0.096
"39",17012,0,0,0,0,0,0.00666339179039139,0,0,0,0,0,0,0,0,7.99521041489087,0.351955462412866,0.0489537640139193,11.7219515966906,0.141756230830692,2.707351580696,63.6227737828295,131.832648254987,130.341985563453,173.029041028013,865.145205140066,1,72.6,0.8,55.6,0
"40",17013,2.23606797749979,0,0,0,0,0,0,0,0,0,0,0,0,0,63.7680886508663,3.74621969637053,0.266772414290349,50.4699195227644,0,0.718788172336069,42.2195959254882,123.82163195511,121.642647358719,148.75689066929,743.78445334645,1,79,1,65.8,0.02
"41",17014,0,0.0166893827709939,0,0,0,0,0,0,0,0,0,0,0,0,35.0517728076434,1.99435431336663,0,40.1407471280354,0,0.290887001355458,53.5506661845289,127.587679678796,123.414915068583,166.339271673786,831.696358368931,1,83,1,48.8,0.004
"42",17015,0,0,17.1620824016047,0,17.6637909843262,0.514912608228635,0,3.11445404106847,0,1.51268995836077,0,0,0,0.00322012053984554,6.28425002639231,4.01091202241907,0.00842634019581727,2.87994051364182,25.2817022250186,0.176876621081516,13.0240805353772,109.018254738759,117.700614426059,234.670203866972,1173.35101933486,2,65.6,0.8,60,0.004
"43",17017,0,0,0.216753633610126,0,0,0,0,7.23483519153416,0,16.1284551523261,0,0,0,0,0.205034145808633,3.43710958745127,0,23.2270604432686,19.115622384796,0.00140460859472606,8.75739006020031,119.609294876135,118.205301592645,394.711566404038,1973.55783202019,1,30.4,1,75,0.004
"44",17019,1.36930639376292,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3546581367453,0.0424536067925771,0.00264317413495518,16.1513964433672,0,0.00648955709527424,75.8165882253473,126.610239884296,116.410720374007,88.7416826810571,443.708413405286,2,74.6,1,68.4,0.012
"45",17021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311163697776035,75.7126025030417,0.600883798978701,0.0104822058461456,72.9605889772698,0,1.37129841609899,19.365716786367,115.959130518092,109.311463268737,120.021350477236,600.106752386178,2,68.8,1,53.8,0
"46",17023,0.95831484749991,0,4.56549294984688,0,0,7.90792017745373e-05,0,4.31027567582021,0,0.0093313458093954,0.00273600533272312,0,0,1.30725828453488,3.83537864426172,36.3786779140072,0,55.6619160940132,5.11778389796519,0.0362973536145126,0.254017487098586,111.37573901363,114.776362990624,206.333154560264,1031.66577280132,1,68.8,1,70.4,0.016
"47",17028,1.49071198499986,0,0,0,0,0,0,0,0,0,0,0,0,0.0204833462808312,68.5146853856875,8.28948947285834,0.0013004036452915,77.8885696580474,0.0140837135936004,0.212344023111284,14.1907498169117,120.740629889308,110.898874602427,135.366372762847,676.831863814235,1,81.4,0.8,49.2,0.108
"48",17031,0.173054663810793,0,0.42792884995241,0,1.57398147745554,0.0200466811936793,0,35.0633113428389,0,0.329242518638197,0,0,0,0.190257163893915,0.274411773736299,1.72246159514477,0.000265523146980338,2.69472228133645,37.1834432858055,0.205161759576948,9.93828474143435,107.941460873505,122.795913822954,183.73907640611,918.69538203055,1,63,1,51.6,0.024
"49",17035,0,0.0198480208687762,0,0,0,0.00236025333385783,0,0,0,0,0,0,0,0.000629400889028756,73.3326838198061,7.79954645154095,0.935911497625424,81.5299988658274,0,1.60410684080091,9.70568220483158,128.718989302642,121.630623969087,146.623748815753,733.118744078766,1,74,1,52,0.012
"50",17036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4300978934611,0.353743911289293,0.490873205000821,28.9086622129905,0,0.504651571002282,63.2038398922136,122.015899948284,122.042079106237,145.045761825892,725.228809129459,1,67.4,1,59.4,0.044
"51",17037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.2786014119094,1.4117873816242,0,64.4930000566797,0,0.471909493708638,27.7787224394944,126.403580465534,122.040788373909,163.586073830281,817.930369151404,1,72.2,1,54.4,0.044
"52",17040,0,0,0.21073318432766,0,0,0,0,0,0,1.54637466242284,0,0,0,0.00226056134259259,0.11139606854261,0.046444877452385,0,0.111491194729507,4.78905359179019,0.210910373263889,28.1489927784113,139.519504992816,122.251676538465,438.791602679078,2193.95801339539,1,65.2,1,77.4,0.064
"53",17041,0,0,1.99341834542174,0,0,0,0,0,0,1.05854699780036,0,0,0,0.0212271512275506,0.443982413964871,0.789593371382455,0,8.54792464964227,1.75781773359415,0.0106505567134749,45.5826790642836,127.060131565749,117.859447220966,152.698657424434,763.493287122172,1,68.6,1,67.8,0
"54",17042,0,0,0,0,0,0.00436558367853782,0,0,0,0,0,0,0,0,86.8708851231469,1.26653893339459,0.017424685149343,84.0133854503529,0,6.130896367511,2.1427968842271,127.811484956433,126.100097836717,164.077728183945,820.388640919723,1,66.2,1,62.4,0.004
"55",17044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0424401061225,0.121987530163583,0.0100258416067414,59.9246906939215,0,0.0071657974960874,31.0543302850995,138.069363308795,131.795894842284,186.746047668568,933.730238342841,1,35.2,1,51.6,0
"56",17045,0.394600231323492,0,28.710614536064,0,0,7.42315549432277e-05,0,0,0,10.0364773860991,0,0,0,0.00252387286806974,0.169146214925687,0.658863616086978,0,0.21974926045922,18.3518805465559,0.0187063518456934,25.7444710522609,111.998803226482,121.318038203059,278.645344766614,1393.22672383307,2,59,1,75.8,0.004
"57",17046,0.210662522117372,0,1.94247648367087,0,0,0,0,0.306556911722963,0,18.8260238482401,0,0,0,0,0.658021127864478,8.53140951826442,0,42.1572523417542,13.934147033778,0.0201965800457789,9.56854953164916,116.433897301304,116.59836484996,387.48962824682,1937.4481412341,1,61.8,1,75,0.088
"58",17047,0.32987183419814,0.00813404912965674,0.220415068247946,0,0,0,0,27.9079225638523,0,30.8580246317386,0,0,0,0,0.923192836276296,6.32418096030306,0,19.003850116588,66.1759123691774,0,4.31646873813784,116.517811777687,114.935002174746,138.505664016752,692.528320083761,1,67.6,0.8,75.6,0.028
"59",17051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3656917542785,0.139201601758125,0,75.4732167638079,0,0.00352436913792431,19.2894809880655,125.999353331727,119.363818622024,131.868268450051,659.341342250253,1,67.8,0.8,67,0.012
"60",17052,0,0,10.0258626797988,0,0,0,0,0,0,1.84610723475068,0,0,0,0,0.785209853799098,1.81204090790996,0,12.0109112607621,0.0369391640383031,0.0559974556203207,27.6390191231211,112.561027556322,116.975497334394,369.762824485233,1848.81412242616,1,69.6,1,66.2,0.08
"61",17055,0.408248290463863,0,0.00716299392680444,0,0,0,0,1.08212780498918,0,0.117870353738231,0,0,0,31.2892139486012,8.2342452506792,23.5011435208162,0.335910872035058,53.798838136462,18.5385579223146,1.10462722606469,11.9717507688803,123.316156734773,115.103809395079,66.9531118114389,334.765559057195,1,74.2,1,58.2,0.064
"62",17138,0.359704419603723,0,0.937343032172043,0,4.29974518195987,0.0107669236659566,0,35.6645252229541,0,1.99360358598853,0.0396551966588388,0,0,0.307847881457032,3.98466742428414,0.707888399941927,0.0129655781421378,1.40955788674745,40.568160255889,1.17144129485608,0.951451573554525,106.678286355645,118.368903442315,138.695917300369,693.479586501847,1,74.8,1,66.2,0
"63",17154,0,0,0.169253377333196,0,0,0,0,0,0,0.00284564687169802,0,0,0,2.56347851873596,1.84992781272559,3.52402804991234,0.00343405610675336,6.13863124323375,1.16452585071832,0.0105588476028795,25.0256020130497,117.25873772106,116.175853150916,506.20091070201,2531.00455351005,1,53,0.8,70.8,0
"64",17202,0.912870929175277,0,4.58855363422393,0,0,0,0,0.0356728796932132,0,10.8657266403459,0,0,0,0.00225606316976875,0.288199743946687,3.64931877519302,0.0164402258204603,2.07497250215524,5.3003953744166,0.0274487685655198,8.28799904872321,125.097504222499,117.045410289121,441.440674764302,2207.20337382151,1,67.4,1,78.4,0.008
"65",17203,0.509325342847625,0,0.905092079148027,0,0,0,0,2.9807948786343,0,26.4275446247634,0,0,0,0,0.375345314809,1.83006046429899,0,0.00333422245932249,15.7842091224326,0.00956326249941178,5.09469191784476,123.950163578945,120.757958918711,623.807640021373,3119.03820010687,1,57.6,1,64.2,0
"66",17205,0,0,0,0,0,0.000388426747376566,0,0,0,0.000854538844228445,0,0,0,0.00163139233898158,21.33714708798,0.0551359100181949,0.262428330006178,24.9597110308419,0,4.24138702530367,64.7540983606557,130.304011466277,123.008919604366,150.343271478267,751.716357391334,1,72,1,47.8,0.02
"67",17207,0,0,0,0,0,7.57442631295106e-05,0,0,0,0,0,0,0,0,92.879862816392,0.0526599406236856,0.0218839296494547,93.3424246556662,0,0.190269588981331,1.05550252284195,128.430825719932,126.772536267203,162.788001772305,813.940008861526,1,69.8,1,61,0
"68",17208,0.307896646179406,0,10.7509949263667,0,2.16034321499736,0.223556622208076,0,16.0508888114326,0,2.50341378018634,0.133676816002251,0,0,0.0195180395480523,0.857875195030383,3.75399237145572,0,29.7590001493801,19.5961758701389,0.738757796893779,7.46153463128019,110.760184180939,122.31855265093,191.908984047225,959.544920236123,1,74.8,1,67.6,0.016
"69",17209,0,0.00309444238148286,12.9186971154357,0,0,0,0,0.117588810496349,0,6.38157189980681,0,0,0,0.0129286302670316,0.164293828497415,3.60875773693877,0.0886309807197674,2.78499814333457,2.28369847753435,0.113771946349878,26.3770268597599,117.194596754989,119.697398462756,412.063577510426,2060.31788755213,1,59.6,1,68.6,0.008
"70",17211,0,0.00215950072343274,0.202068854316108,0,0,0,0,0,0,0.643719624341398,0,0,0,0,0.0428944115300178,0.0356592095851955,0.0452806858282338,0.185717062215216,2.070961193772,0.0739677829212165,15.6801347528451,143.369471537264,122.800394839224,204.656099171643,1023.28049585821,1,75.6,1,67.2,0.372
"71",17213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5639826229217,0.330078129685202,0.0272382061237896,73.7203758238676,0.016827934371056,0.0943050283563099,19.6830739026784,121.265378736306,125.774749039258,119.462849314457,597.314246572287,1,68.8,1,54.4,0.032
"72",17217,0.478842292230336,0,0.00043475378262963,0,0,0,0,0,0,5.64201540014154,0,0,0,0,0.0272807998600093,0.0419537400237593,0,0.385313346757153,39.3665945757824,0.0168571324606735,20.8069207248863,132.44372190741,121.023424022163,333.505523529741,1667.5276176487,1,62.6,1,75.2,0.12
"73",17221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7321183183145,0.650738064630524,0.00511670347850558,47.3547957143589,0,0.553782632031609,41.4159019839032,119.054614295673,119.248503440931,116.436896824576,582.184484122882,1,37.8,1,52.6,0
"74",17222,0,0.00605877006967586,15.1374103665014,0,0,0,0,0,0,2.72805400227912,0,0,0.00500600720865038,0,1.68505444405099,1.91370285941926,0,8.27627991517722,5.65586186004241,0.0526242063777509,22.7355346864586,113.559348965536,118.354875728275,489.462859787497,2447.31429893748,1,68.4,1,77.6,0.004
"75",17223,0,0,9.02630677775294,0,0,0,0,2.6675300802139,0,0.00841693908991846,0,0,0,0.231465824972758,1.20809401458776,2.76560535937285,0.0385126711039646,11.7145721925134,11.6811497326203,0.168338781798369,19.0591577540107,119.798950370163,119.421246014764,333.421035335273,1667.10517667637,1,63.4,1,66.2,0.02
"76",17301,0.494623391390872,0,0.135501886437261,0,2.74748228936117,0.00618867924528302,0,73.6346225812843,0,4.07124528301887,0,0,0.317324871336764,0.0809811320754717,0.0151973895787088,0.250609856536642,0.00726927533876961,1.93277125938319,77.1325423206463,2.71788679245283,2.17051533229137,109.507202409962,124.506052540193,229.589385494553,1147.94692747276,3,62.2,0.8,49.2,0.004
"77",17302,0.248128618477727,0,2.0744109498103,0,0.158195961468703,0.0110086499881716,0,65.7530135547442,0,0.253277025259777,0,0,0,0.459552580357289,0.172646680527575,2.16396133083161,0,5.5544440554194,78.3374180963337,0.167472015777503,3.86885409893463,113.19079942516,122.902876231454,255.275703937403,1276.37851968701,3,60.2,1,62,0.044
"78",17303,0,0.0108544633553317,2.74180618588564,0,0,0,0,0.0651267801319903,0.0998610628690517,13.3550665416153,0,0,0.00811212763080806,0,0.407691952725333,4.95304406056463,0,13.57893365752,17.998871135811,0.140456638630627,4.33744355679055,129.588739290187,124.000800453813,630.702202849432,3153.51101424716,1,70.8,0.8,78.4,0.008
"79",17305,0.825483864839956,0,0,0,0,0.0324665788719571,0,0,0,0,0,0,0,0.00666795262895939,45.1932846577349,1.55844616148012,0.0246437678505187,50.5873833279691,0,5.39834269625015,39.5826628044201,130.796878840866,123.955260476192,135.402932991089,677.014664955447,1,74.2,0.4,69.4,0
"80",17306,0,0.010468737731948,0,0,0,0,0,0,0,0,0,0,0,0,48.9889857169021,1.19404472944182,1.41589646899259,59.3760632311759,0,3.7940870915446,15.1456463136957,117.152243313958,121.203988826633,125.53015955143,627.650797757148,2,76.4,1,66.6,0.032
"81",17307,0,0.00272650434877444,0,0,0,0.00101282864341731,0,0,0,0,0,0,0,0,43.7495142424125,0.65188668246998,0.0107159637635564,74.3108760258473,0.0736156174169098,1.79371952749206,12.7791258827058,125.828363566287,123.602196993788,149.65699349324,748.284967466202,1,60,1,61.2,0.004
"82",17309,1.03189864561148,0,24.5388040712468,0,0,0,0,0.26955535961708,0,4.61118801099976,0,0,0,0,0.367421251206458,2.28919891199438,0,6.58773145232397,10.2607381282277,0.0287913183101711,37.8208842423479,114.7212912578,118.315652726531,341.941995309158,1709.70997654579,1,57,1,66.4,0.068
"83",17312,0,0,0.0155792654140308,0,0,0.00965392840959792,0,0,0,0,0,0,0,0.000434861640071978,37.460815786989,0.606293079029365,1.2489978267337,34.5655059736547,0.0357398141529664,12.5020982074133,41.2080057183703,135.302839661128,128.822688227953,170.642916188433,853.214580942165,1,63.4,1,58.6,0.06
"84",17315,0.311804782231162,0,2.66099837718629,0,7.78410875319664,0.479883283595073,0,37.3605426921567,0,0.103851351402909,6.2144096573429,0,0,0.121325237862326,0.246196096924976,2.93481929437656,0.00286123032904149,11.3836407467623,69.9501037169928,1.82819583266884,0.28592252060324,110.769347703166,115.911002351104,174.248511659689,871.242558298445,2,70.4,1,51.6,0.06
"85",17318,0,0,9.19554176561335,0,0,0,0,0,0,1.09105695728369,0,0,0,0.0230572431051108,0.605354897848273,0.324446569808524,0,4.76585344564221,1.35294374372627,0.253261347589045,60.2736437830053,119.497364649243,112.1691827207,126.946929993767,634.734649968834,1,73.8,1,75.6,0.008
"86",17319,0,0,0,0,0.02834177918353,0.459868091266829,0,0,0,0,0,0,0,0.00629436866344769,4.26528774248388,0.0315947240183991,0.809315259303694,2.61206512042819,0.275981266726137,0.916702751852478,85.6350356824264,124.638488005531,118.028591517537,74.0872854273893,370.436427136946,2,68.8,1,50.2,0
"87",17321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299579016586941,91.6314593421858,0.318081916273872,0.0253622361376358,87.7632898696088,0,0.0380465351065415,7.14086704558119,121.728142323835,124.937919378318,127.652575211029,638.262876055146,2,70.4,1,54.8,0
"88",17322,0,0.049874127202774,42.5596563898327,0,0,0.00358845982524201,0,0,0,8.34106282379024,0,0,0,0.00210626989742466,0.143946596809904,0.979368762591172,0,1.55322281860067,22.9634731392201,0.0158360292287854,48.1071581247328,114.232099187284,118.892091264246,355.849068056329,1779.24534028164,1,71.4,1,52.6,0
"89",17359,1.36930639376292,0.00222652684078107,23.6012842677204,0,0.0170281412439505,0.000450200339150922,0,6.05392648008372,0,10.7293995828144,0,0,0,0.023260350856131,0.261990614966658,6.32205482835268,0.00682580752502618,10.8031082314697,7.52120766815844,0.455902876780167,30.8106784227284,112.153805467208,118.975705175472,293.285633028424,1466.42816514212,1,61.2,0.8,50.2,0.136
"90",17362,0,0,1.73340640971973,0,0,0,0,0,0,0,0,0,0,0,6.47502815886346,0.425080161055752,0,5.53133883850007,0.00270745904968187,20.4706209692646,20.1326654934344,130.579899750912,132.958104285781,166.560005325363,832.800026626816,1,66,0.8,50.2,0.012
